time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
57.704,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.5,0,4,0,-0.07,-0.06,0,-0.4,0.2,0,0,0,
57.707,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0,0.1,4.1,0,-0.07,-0.06,0,-0.3,0.3,0,0,0,
57.711,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0,0,4.3,0,-0.07,-0.06,0,-0.2,0.3,0,0,0,
57.715,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.2,0,4,0,-0.07,-0.07,0,-0.2,0.3,0,0,0,
57.719,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.1,0,3.9,0,-0.06,-0.06,0,-0.2,0.3,0,0,0,
57.743,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.1,0,4,0,-0.07,-0.07,0.1,-0.2,0.4,0,0,0,
57.747,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.4,-0.1,3.6,0,-0.07,-0.07,0,-0.3,0.4,0,0,0,
57.751,399.252,87,-176.672,-135.524,-60.7984,-52.4954,-0.1,-0.1,3.9,0,-0.06,-0.06,0,-0.3,0.4,0,0,0,
57.756,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0,0,4,0.01,-0.06,-0.07,0.1,-0.3,0.3,0,0,0,
57.759,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.8,0,3.7,0.01,-0.06,-0.07,0.1,-0.2,0.4,0,0,0,
57.763,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.6,-0.1,4.1,0,-0.07,-0.07,0.1,-0.2,0.4,0,0,0,
57.767,399.252,87,-176.672,-135.524,-60.7984,-52.4954,1,-0.2,4.1,0,-0.07,-0.08,0,-0.2,0.3,0,0,0,
57.771,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.8,-0.2,3.8,0,-0.07,-0.08,0,-0.4,0.4,0,0,0,
57.775,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.2,-0.2,4.2,0,-0.07,-0.08,0.1,-0.3,0.2,0,0,0,
57.779,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.4,-0.2,4.3,0,-0.08,-0.07,0,-0.2,0.3,0,0,0,
57.783,399.252,87,-176.672,-135.524,-60.7984,-52.4954,0.7,0,4,0,-0.07,-0.06,0,-0.2,0.3,0,0,0,
