time[sec],px_robot[mm],py_robot[mm],pz_robot[mm],prx_robot[deg],pry_robot[deg],prz_robot[deg],fx_robot[N],fy_robot[N],fz_robot[N],mx_robot[Nm],my_robot[Nm],mz_robot[Nm],fx_human[N],fy_human[N],fz_human[N],mx_human[Nm],my_human[Nm],mz_human[Nm]
0.004, 399.252, 87, -176.672, -135.524, -60.7984, -52.4954, -1.2, -1.3, 4.7, -0.01, -0.08, -0.1, 0.1, -0.2, 0.3, 0, 0, 0
0.008, 399.252, 87.001, -176.675, -135.526, -60.7977, -52.4942, -0.4, -1.3, 4.8, 0, -0.09, -0.11, 0.1, -0.2, 0.2, 0, 0, 0
0.012, 399.255, 87.001, -176.668, -135.524, -60.7983, -52.4956, -0.5, -0.8, 4.5, 0, -0.07, -0.09, 0.1, -0.1, 0.2, 0, 0, 0
0.016, 399.258, 87.001, -176.661, -135.522, -60.799, -52.497, -0.5, -1.2, 4.6, -0.01, -0.09, -0.1, 0.1, -0.2, 0.3, 0, 0, 0
0.02, 399.261, 87.001, -176.654, -135.521, -60.7996, -52.4984, -0.4, -1.2, 4.5, -0.01, -0.08, -0.1, 0.1, -0.1, 0.2, 0, 0, 0
0.024, 399.264, 87.001, -176.647, -135.519, -60.8002, -52.4999, -0.2, -1.3, 4.6, -0.01, -0.09, -0.1, 0.1, -0.1, 0.2, 0, 0, 0
0.028, 399.266, 87.001, -176.642, -135.519, -60.8002, -52.5, -0.3, -1.3, 4.6, -0.01, -0.07, -0.1, 0.1, 0, 0.1, 0, 0, 0
0.032, 399.269, 87.001, -176.636, -135.517, -60.8008, -52.5015, -0.3, -1.2, 4.5, -0.01, -0.07, -0.1, 0.2, -0.2, 0.1, 0, 0, 0
0.036, 399.272, 87.001, -176.629, -135.516, -60.8014, -52.5029, -0.1, -1.3, 4.5, -0.01, -0.07, -0.1, 0.1, -0.2, 0.2, 0, 0, 0
0.04, 399.275, 87.001, -176.622, -135.514, -60.802, -52.5043, -0.2, -1.4, 4.5, -0.01, -0.08, -0.11, 0.1, 0, 0.1, 0, 0, 0
0.044, 399.278, 87.001, -176.615, -135.512, -60.8025, -52.5056, 0, -0.9, 4.4, 0, -0.07, -0.09, 0.1, -0.1, 0.2, 0, 0, 0
0.048, 399.276, 86.999, -176.607, -135.511, -60.8033, -52.5073, 0.1, -1.1, 4.5, 0, -0.08, -0.1, 0.1, -0.1, 0.2, 0, 0, 0
0.052, 399.279, 86.999, -176.6, -135.51, -60.8039, -52.5087, -0.1, -1.1, 4.5, 0, -0.09, -0.11, 0.1, -0.2, 0.3, 0, 0, 0
0.056, 399.282, 86.999, -176.593, -135.508, -60.8045, -52.5101, -0.2, -0.9, 4.5, 0, -0.08, -0.1, 0.2, -0.1, 0.3, 0, 0, 0
0.06, 399.285, 86.999, -176.586, -135.507, -60.8051, -52.5114, -0.2, -0.7, 4.4, 0, -0.08, -0.09, 0.2, -0.1, 0.4, 0, 0, 0
